congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age,X,id
98,house,B001220,Beverly,Barton Butcher,Byron,,1932-07-27,MD,D,Yes,1983-01-03,50.4,1089,14608
98,house,D000131,Robert,William,Davis,,1932-07-31,MI,R,Yes,1983-01-03,50.4,2404,14618
98,house,H000172,James,V.,Hansen,,1932-08-14,UT,R,Yes,1983-01-03,50.4,593,14829
98,house,H000930,William,John,Hughes,,1932-10-17,NJ,D,Yes,1983-01-03,50.2,2418,14238
98,house,B000318,Anthony,Charles,Beilenson,,1932-10-26,CA,D,Yes,1983-01-03,50.2,975,14405
98,house,M000291,Romano,Louis,Mazzoli,,1932-11-02,KY,D,Yes,1983-01-03,50.2,1765,13024
98,house,P000574,Carl,Duane,Pursell,,1932-12-19,MI,R,Yes,1983-01-03,50,1984,14446
98,house,J000083,Edgar,Lanier,Jenkins,,1933-01-04,GA,D,Yes,1983-01-03,50,1579,14429
98,house,G000047,Robert,,Garcia,,1933-01-09,NY,D,Yes,1983-01-03,50,1385,14470
98,house,E000013,Joseph,Daniel,Early,,1933-01-31,MA,D,Yes,1983-01-03,49.9,1273,14216
98,house,M000023,Kenneth,Hood,MacKay,Jr.,1933-03-22,FL,D,No,1983-01-03,49.8,1727,15038
98,house,M000999,Sidney,Wallace,Morrison,,1933-05-13,WA,R,Yes,1983-01-03,49.6,1861,14847
98,house,W000570,Charles,,Wilson,,1933-06-01,TX,D,Yes,1983-01-03,49.6,2467,14062
98,house,Y000033,Don,E.,Young,,1933-06-09,AK,R,Yes,1983-01-03,49.6,534,14066
98,house,F000430,Don,,Fuqua,,1933-08-20,FL,D,Yes,1983-01-03,49.4,1377,10587
98,house,H000776,Larry,Jones,Hopkins,,1933-10-25,KY,R,Yes,1983-01-03,49.2,1545,14635
98,house,A000103,William,Vollie,Alexander,Jr.,1934-01-16,AR,D,Yes,1983-01-03,49,897,12000
98,house,S000320,Richard,C.,Shelby,,1934-05-06,AL,D,Yes,1983-01-03,48.7,87,14659
98,house,J000072,James,M.,Jeffords,,1934-05-11,VT,R,Yes,1983-01-03,48.6,54,94240
98,house,R000067,William,Richard,Ratchford,,1934-05-24,CT,D,Yes,1983-01-03,48.6,1995,14653
98,house,T000326,Edolphus,,Towns,,1934-07-21,NY,D,No,1983-01-03,48.5,503,15072
98,house,S000393,Norman,David,Shumway,,1934-07-28,CA,R,Yes,1983-01-03,48.4,2128,14660
98,house,D000373,Julian,C.,Dixon,,1934-08-08,CA,D,Yes,1983-01-03,48.4,577,14620
98,house,O000006,James,L.,Oberstar,,1934-09-10,MN,D,Yes,1983-01-03,48.3,397,14265
98,house,L000274,Jerry,,Lewis,,1934-10-21,CA,R,Yes,1983-01-03,48.2,332,14644
98,house,P000121,Jerry,Mumford,Patterson,,1934-10-25,CA,D,Yes,1983-01-03,48.2,1939,14266
98,house,N000016,Stephen,Lybrook,Neal,,1934-11-07,NC,D,Yes,1983-01-03,48.2,1890,14262
98,house,J000163,Nancy,Lee,Johnson,,1935-01-05,CT,R,No,1983-01-03,48,300,15028
98,house,N000163,Henry,James,Nowak,,1935-02-21,NY,D,Yes,1983-01-03,47.9,1907,14264
98,house,M000413,Lawrence,Patton,McDonald,,1935-04-01,GA,D,Yes,1983-01-03,47.8,1781,14252
98,house,P000444,John,Edward,Porter,,1935-06-01,IL,R,Yes,1983-01-03,47.6,629,14677
98,house,K000086,Jack,French,Kemp,,1935-07-13,NY,R,Yes,1983-01-03,47.5,1621,13020
98,house,M000139,Ronald,Charles,Marlenee,,1935-08-08,MT,R,Yes,1983-01-03,47.4,1743,14437
98,house,P000583,Ronald,E.,Paul,,1935-08-20,TX,R,Yes,1983-01-03,47.4,408,14290
98,house,F000088,Geraldine,Anne,Ferraro,,1935-08-26,NY,D,Yes,1983-01-03,47.4,1328,14625
98,house,M000881,Jim,,Moody,,1935-09-02,WI,D,No,1983-01-03,47.3,1852,15044
98,house,S001115,Allan,Byron,Swift,,1935-09-12,WA,D,Yes,1983-01-03,47.3,2208,14666
98,house,D000222,Ronald,Vernie,Dellums,,1935-11-24,CA,D,Yes,1983-01-03,47.1,1222,13011
98,house,M000183,James,Grubbs,Martin,,1935-12-11,NC,R,Yes,1983-01-03,47.1,2434,14035
98,house,B000422,Edwin,Ruthvin,Bethune,Jr.,1935-12-19,AR,R,Yes,1983-01-03,47,990,14606
98,house,C000871,Daniel,Bever,Crane,,1936-01-10,IL,R,Yes,1983-01-03,47,1187,14615
98,house,M000041,Edward,Rell,Madigan,,1936-01-13,IL,R,Yes,1983-01-03,47,1730,14033
98,house,S000109,Daniel,,Schaefer,,1936-01-25,CO,R,No,1983-01-03,46.9,2088,15058
98,house,S001075,Donald,Kenneth,Sundquist,,1936-03-15,TN,R,No,1983-01-03,46.8,2203,15066
98,house,R000307,Pat,,Roberts,,1936-04-20,KS,R,Yes,1983-01-03,46.7,80,14852
98,house,O000159,Major,R.,Owens,,1936-06-28,NY,D,No,1983-01-03,46.5,403,15050
98,house,K000118,Barbara,Bailey,Kennelly,,1936-07-10,CT,D,Yes,1983-01-03,46.5,879,14877
98,house,M000702,Barbara,A.,Mikulski,,1936-07-20,MD,D,Yes,1983-01-03,46.5,71,14440
98,house,C000846,William,J.,Coyne,,1936-08-24,PA,D,Yes,1983-01-03,46.4,574,14808
98,house,M000303,John,S.,McCain,,1936-08-29,AZ,R,No,1983-01-03,46.3,69,15039
98,house,B000586,Sherwood,L.,Boehlert,,1936-09-28,NY,R,No,1983-01-03,46.3,131,15007
98,house,D000267,Butler,Carson,Derrick,Jr.,1936-09-30,SC,D,Yes,1983-01-03,46.3,1231,14212
98,house,B000620,Don,Leroy,Bonker,,1937-03-07,WA,D,Yes,1983-01-03,45.8,1016,14208
98,house,F000102,Bobbi,,Fiedler,,1937-04-22,CA,R,Yes,1983-01-03,45.7,1329,14821
98,house,S001040,Gerry,Eastman,Studds,,1937-05-12,MA,D,Yes,1983-01-03,45.6,2201,14055
98,house,O000107,Solomon,P.,Ortiz,,1937-06-03,TX,D,No,1983-01-03,45.6,400,15049
98,house,H000878,Carroll,,Hubbard,Jr.,1937-07-07,KY,D,Yes,1983-01-03,45.5,1553,14237
98,house,E000077,Marvin,Henry,Edwards,,1937-07-12,OK,R,Yes,1983-01-03,45.5,1284,14415
98,house,F000208,Ronnie,Gene,Flippo,,1937-08-15,AL,D,Yes,1983-01-03,45.4,1341,14419
98,house,F000215,James,Joseph,Florio,,1937-08-29,NJ,D,Yes,1983-01-03,45.3,1343,14223
98,house,D000017,Norman,Edward,D'Amours,,1937-10-14,NH,D,Yes,1983-01-03,45.2,1200,14284
98,house,W000520,John,Patrick,Williams,,1937-10-30,MT,D,Yes,1983-01-03,45.2,2466,14672
98,house,L000342,William,O.,Lipinski,,1937-12-22,IL,D,No,1983-01-03,45,693,15036
98,house,R000395,Harold,,Rogers,,1937-12-31,KY,R,Yes,1983-01-03,45,436,14854
98,house,E000174,Norvell,William,Emerson,,1938-01-01,MO,R,Yes,1983-01-03,45,1291,14819
98,house,S000527,Dennis,Alan,Smith,,1938-01-19,OR,R,Yes,1983-01-03,45,2147,14864
98,house,A000213,Beryl,Franklin,Anthony,Jr.,1938-02-21,AR,D,Yes,1983-01-03,44.9,920,14601
98,house,S000005,Martin,Olav,Sabo,,1938-02-28,MN,D,Yes,1983-01-03,44.8,449,14656
98,house,H000058,Katie,Beatrice,Hall,,1938-04-03,IN,D,Yes,1983-01-03,44.8,1448,14880
98,house,B001149,Dan,L.,Burton,,1938-06-21,IN,R,No,1983-01-03,44.5,151,15014
98,house,P000047,Leon,Edward,Panetta,,1938-06-28,CA,D,Yes,1983-01-03,44.5,1928,14444
98,house,A000224,Leslie,,Aspin,,1938-07-21,WI,D,Yes,1983-01-03,44.5,927,13003
98,house,O000007,David,Ross,Obey,,1938-10-03,WI,D,Yes,1983-01-03,44.3,398,12036
98,house,R000459,Toby,A.,Roth,,1938-10-10,WI,R,Yes,1983-01-03,44.2,2051,14655
98,house,S000851,Charles,W.,Stenholm,,1938-10-26,TX,D,Yes,1983-01-03,44.2,665,14664
98,house,M000473,Matthew,Francis,McHugh,,1938-12-06,NY,D,Yes,1983-01-03,44.1,1793,14253
98,house,E000201,Ben,,Erdreich,,1938-12-09,AL,D,No,1983-01-03,44.1,1297,15022
98,house,W000194,Wes,,Watkins,,1938-12-15,OK,D,Yes,1983-01-03,44.1,654,14462
98,house,W000672,Frank,R.,Wolf,,1939-01-30,VA,R,Yes,1983-01-03,43.9,529,14869
98,house,L000516,Stanley,Nelson,Lundine,,1939-02-04,NY,D,Yes,1983-01-03,43.9,1717,14289
98,house,L000486,Michael,Edward,Lowry,,1939-03-08,WA,D,Yes,1983-01-03,43.8,1712,14646
98,house,S000303,E.,Clay,Shaw,Jr.,1939-04-19,FL,R,Yes,1983-01-03,43.7,466,14860
98,house,J000232,James,Robert,Jones,,1939-05-05,OK,D,Yes,1983-01-03,43.7,2426,14026
98,house,C000773,Thomas,Joseph,Corcoran,,1939-05-23,IL,R,Yes,1983-01-03,43.6,1172,14411
98,house,M000342,Francis,Xavier,McCloskey,,1939-06-12,IN,D,No,1983-01-03,43.6,1771,15041
98,house,H000874,Steny,H.,Hoyer,,1939-06-14,MD,D,Yes,1983-01-03,43.6,285,14873
98,house,H000340,Charles,Floyd,Hatcher,,1939-07-01,GA,D,Yes,1983-01-03,43.5,1487,14831
98,house,R000436,Charles,Grandison,Rose,III,1939-08-10,NC,D,Yes,1983-01-03,43.4,2048,14048
98,house,W000215,Henry,A.,Waxman,,1939-09-12,CA,D,Yes,1983-01-03,43.3,518,14280
98,house,W000426,Robert,Russell,Whittaker,,1939-09-18,KS,R,Yes,1983-01-03,43.3,2319,14670
98,house,W000647,Timothy,E.,Wirth,,1939-09-22,CO,D,Yes,1983-01-03,43.3,2335,14282
98,house,M000923,William,Henson,Moore,III,1939-10-04,LA,R,Yes,1983-01-03,43.2,2441,14259
98,house,B000403,Douglas,K.,Bereuter,,1939-10-06,NE,R,Yes,1983-01-03,43.2,670,14605
98,house,L000556,John,J.,LaFalce,,1939-10-06,NY,D,Yes,1983-01-03,43.2,606,14248
98,house,M000143,David,Daniel,Marriott,,1939-11-02,UT,R,Yes,1983-01-03,43.2,1744,14438
98,house,W000682,Howard,Eliot,Wolpe,III,1939-11-03,MI,D,Yes,1983-01-03,43.2,2341,14673
98,house,H000206,Thomas,,Harkin,,1939-11-19,IA,D,Yes,1983-01-03,43.1,48,14230
98,house,R000146,Harry,M.,Reid,,1939-12-02,NV,D,No,1983-01-03,43.1,79,15054
98,house,M000195,Lynn,Morley,Martin,,1939-12-26,IL,R,Yes,1983-01-03,43,1749,14841
98,house,Z000014,Edwin,Van Wyck,Zschau,,1940-01-06,CA,R,No,1983-01-03,43,2368,15078
98,house,H000269,Frank,Girard,Harrison,,1940-02-02,PA,D,No,1983-01-03,42.9,1477,15027
98,house,B000919,George,Hanks,Brown,,1940-02-12,CO,R,Yes,1983-01-03,42.9,2396,14803
98,house,O000001,Mary,Rose,Oakar,,1940-03-05,OH,D,Yes,1983-01-03,42.8,1917,14443
98,house,F000339,Barney,,Frank,,1940-03-31,MA,D,Yes,1983-01-03,42.8,239,14824
98,house,P000265,Thomas,E.,Petri,,1940-05-28,WI,R,Yes,1983-01-03,42.6,415,14675
98,house,C000079,Carroll,Ashmore,Campbell,Jr.,1940-07-24,SC,R,Yes,1983-01-03,42.4,1097,14609
98,house,S000142,Patricia,Scott,Schroeder,,1940-07-30,CO,D,Yes,1983-01-03,42.4,2102,14051
98,house,S000673,Stephen,Joshua,Solarz,,1940-09-12,NY,D,Yes,1983-01-03,42.3,2161,14277
98,house,F000329,Wyche,,Fowler,Jr.,1940-10-06,GA,D,Yes,1983-01-03,42.2,1360,14467
98,house,V000087,Bruce,F.,Vento,,1940-10-07,MN,D,Yes,1983-01-03,42.2,653,14458
98,house,R000277,Donald,Lawrence,Ritter,,1940-10-21,PA,R,Yes,1983-01-03,42.2,2026,14654
98,house,M000019,Connie,,Mack,III,1940-10-29,FL,R,No,1983-01-03,42.2,770,15037
98,house,B000711,Barbara,,Boxer,,1940-11-11,CA,D,No,1983-01-03,42.1,11,15011
98,house,E000184,Glenn,Lee,English,Jr.,1940-11-30,OK,D,Yes,1983-01-03,42.1,1294,14219
98,house,D000327,Norman,D.,Dicks,,1940-12-16,WA,D,Yes,1983-01-03,42,206,14413
98,house,W000044,Douglas,,Walgren,,1940-12-28,PA,D,Yes,1983-01-03,42,2285,14460
98,house,C000344,Richard,Bruce,Cheney,,1941-01-30,WY,R,Yes,1983-01-03,41.9,1128,14611
98,house,G000132,Richard,Andrew,Gephardt,,1941-01-31,MO,D,Yes,1983-01-03,41.9,669,14421
98,house,P000097,Charles,,Pashayan,Jr.,1941-03-27,CA,R,Yes,1983-01-03,41.8,1932,14652
98,house,B000410,Howard,L.,Berman,,1941-04-15,CA,D,No,1983-01-03,41.7,121,15005
98,house,D000065,Harold,John,Daub,Jr.,1941-04-23,NE,R,Yes,1983-01-03,41.7,1210,14810
98,house,S000586,Lawrence,Jack,Smith,,1941-04-25,FL,D,No,1983-01-03,41.7,2460,15062
98,house,H000901,Thomas,Jerald,Huckaby,,1941-07-19,LA,D,Yes,1983-01-03,41.5,1555,14427
98,house,B000236,Jim,,Bates,,1941-07-21,CA,D,No,1983-01-03,41.5,961,15004
98,house,H000302,Thomas,Forbes,Hartnett,,1941-08-07,SC,R,Yes,1983-01-03,41.4,1482,14830
98,house,K000304,Raymond,Peter,Kogovsek,,1941-08-19,CO,D,Yes,1983-01-03,41.4,1645,14638
98,house,G000402,William,Herbert,Gray,III,1941-08-20,PA,D,Yes,1983-01-03,41.4,1419,14629
98,house,M000249,Robert,T.,Matsui,,1941-09-17,CA,D,Yes,1983-01-03,41.3,351,14649
98,house,L000447,Trent,,Lott,,1941-10-09,MS,R,Yes,1983-01-03,41.2,66,14031
98,house,C000809,James,Andrew,Courter,,1941-10-14,NJ,R,Yes,1983-01-03,41.2,1181,14614
98,house,C000621,Ronald,D'Emory,Coleman,,1941-11-29,TX,D,No,1983-01-03,41.1,1154,15018
98,house,T000188,William,M.,Thomas,,1941-12-06,CA,R,Yes,1983-01-03,41.1,496,14669
98,house,F000347,William,Webster,Franklin,,1941-12-13,MS,R,No,1983-01-03,41.1,1363,15025
98,house,F000392,Jonas,,Frost,III,1942-01-01,TX,D,Yes,1983-01-03,41,682,14626
98,house,H000074,Tony,P.,Hall,,1942-01-16,OH,D,Yes,1983-01-03,41,592,14632
98,house,K000322,Kenneth,Bentley,Kramer,,1942-02-19,CO,R,Yes,1983-01-03,40.9,1652,14639
98,house,M000458,Raymond,Joseph,McGrath,,1942-03-27,NY,R,Yes,1983-01-03,40.8,1790,14845
98,house,D000432,Byron,L.,Dorgan,,1942-05-14,ND,D,Yes,1983-01-03,40.6,37,14812
98,house,C000581,Anthony,Lee,Coelho,,1942-06-15,CA,D,Yes,1983-01-03,40.6,1149,14613
98,house,B000845,Charles,Robin,Britt,,1942-06-29,NC,D,No,1983-01-03,40.5,1040,15012
98,house,C000165,William,,Carney,,1942-07-01,NY,R,Yes,1983-01-03,40.5,1110,14610
98,house,G000365,Phil,,Gramm,,1942-07-08,TX,R,Yes,1983-01-03,40.5,590,14628
98,house,C000293,Rodney,Dennis,Chandler,,1942-07-13,WA,R,No,1983-01-03,40.5,1122,15016
98,house,S000294,Philip,Riley,Sharp,,1942-07-15,IN,D,Yes,1983-01-03,40.5,2120,14274
98,house,W000528,Lyle,,Williams,,1942-08-23,OH,R,Yes,1983-01-03,40.4,2328,14671
98,house,N000032,Bill,,Nelson,,1942-09-29,FL,D,Yes,1983-01-03,40.3,75,14651
98,house,F000053,Victor,Herbert,Fazio,Jr.,1942-10-11,CA,D,Yes,1983-01-03,40.2,1322,14624
98,house,L000169,James,A.,Leach,,1942-10-15,IA,R,Yes,1983-01-03,40.2,329,14432
98,house,A000337,Les,,AuCoin,,1942-10-21,OR,D,Yes,1983-01-03,40.2,932,14201
98,house,S000749,John,McKee,Spratt,Jr.,1942-11-01,SC,D,No,1983-01-03,40.2,483,15064
98,house,H000144,Kent,Ronald,Hance,,1942-11-14,TX,D,Yes,1983-01-03,40.1,1456,14633
98,house,A000022,Gary,L.,Ackerman,,1942-11-19,NY,D,No,1983-01-03,40.1,101,15000
98,house,W000068,Robert,Smith,Walker,,1942-12-23,PA,R,Yes,1983-01-03,40,2288,14461
98,house,S000097,H.,James,Saxton,,1943-01-22,NJ,R,No,1983-01-03,39.9,454,15112
98,house,C000178,Milton,Robert,Carr,,1943-03-27,MI,D,No,1983-01-03,39.8,1111,14210
98,house,L000371,Robert,Linligthgow,Livingston,Jr.,1943-04-30,LA,R,Yes,1983-01-03,39.7,762,14469
98,house,M000844,Alan,B.,Mollohan,,1943-05-14,WV,D,No,1983-01-03,39.6,379,15083
98,house,C000542,Daniel,Ray,Coats,,1943-05-16,IN,R,Yes,1983-01-03,39.6,1147,14806
98,house,C000618,Earl,Thomas,Coleman,,1943-05-29,MO,R,Yes,1983-01-03,39.6,1153,14410
98,house,E000043,Robert,William,Edgar,,1943-05-29,PA,D,Yes,1983-01-03,39.6,1279,14217
98,house,L000264,Meldon,Edises,Levine,,1943-06-07,CA,D,No,1983-01-03,39.6,1689,15034
98,house,T000058,William,J.,Tauzin,,1943-06-14,LA,D,Yes,1983-01-03,39.6,663,14679
98,house,S000244,F.,James,Sensenbrenner,Jr.,1943-06-14,WI,R,Yes,1983-01-03,39.6,462,14657
98,house,G000225,Newton,Leroy,Gingrich,,1943-06-17,GA,R,Yes,1983-01-03,39.5,761,14627
98,house,D000466,Charles,Wayne,Dowdy,,1943-07-27,MS,D,Yes,1983-01-03,39.4,1252,14874
98,house,B000160,Michael,Darr,Barnes,,1943-09-03,MD,D,Yes,1983-01-03,39.3,952,14604
98,house,R000384,Charles,Elson,Roemer,III,1943-10-04,LA,D,Yes,1983-01-03,39.2,2037,14853
98,house,T000184,Robert,Lindsay,Thomas,,1943-11-20,GA,D,No,1983-01-03,39.1,2230,15069
98,house,D000051,George,,Darden,,1943-11-22,GA,D,No,1983-01-03,39.1,1209,15081
98,house,K000259,Gerald,D.,Kleczka,,1943-11-26,WI,D,No,1983-01-03,39.1,677,15082
98,house,R000543,Martin,Anthony,Russo,,1944-01-23,IL,D,Yes,1983-01-03,38.9,2066,14271
98,house,M000688,Daniel,Andrew,Mica,,1944-02-04,FL,D,Yes,1983-01-03,38.9,865,14648
98,house,A000209,Michael,Allen,Andrews,,1944-02-07,TX,D,No,1983-01-03,38.9,916,15001
98,house,O000163,Michael,G.,Oxley,,1944-02-11,OH,R,Yes,1983-01-03,38.9,404,14875
98,house,B000780,John,B.,Breaux,,1944-03-01,LA,D,Yes,1983-01-03,38.8,561,13056
98,house,M000174,David,O'Brien,Martin,,1944-04-26,NY,R,Yes,1983-01-03,38.7,1747,14840
98,house,M000350,Bill,,McCollum,,1944-07-12,FL,R,Yes,1983-01-03,38.5,612,14842
98,house,M000992,Bruce,Andrew,Morrison,,1944-10-08,CT,D,No,1983-01-03,38.2,867,15045
98,house,D000563,Richard,J.,Durbin,,1944-11-21,IL,D,No,1983-01-03,38.1,38,15021
98,house,G000240,Daniel,Robert,Glickman,,1944-11-24,KS,D,Yes,1983-01-03,38.1,1405,14422
98,house,L000237,George,Thomas,Leland,,1944-11-27,TX,D,Yes,1983-01-03,38.1,1685,14643
98,house,B000615,William,Hill,Boner,,1945-02-14,TN,D,Yes,1983-01-03,37.9,1015,14607
98,house,M000725,George,,Miller,,1945-05-17,CA,D,Yes,1983-01-03,37.6,377,14256
98,house,F000261,Harold,Eugene,Ford,,1945-05-20,TN,D,Yes,1983-01-03,37.6,2410,14224
98,house,B000619,David,E.,Bonior,,1945-06-06,MI,D,Yes,1983-01-03,37.6,559,14407
98,house,C000858,Larry,E.,Craig,,1945-07-20,ID,R,Yes,1983-01-03,37.5,29,14809
98,house,R000243,Thomas,Joseph,Ridge,,1945-08-26,PA,R,No,1983-01-03,37.4,2019,15056
98,house,M001057,Robert,Jan,Mrazek,,1945-11-06,NY,D,No,1983-01-03,37.2,1872,15046
98,house,D000416,Brian,Joseph,Donnelly,,1946-03-02,MA,D,Yes,1983-01-03,36.8,1243,14621
98,house,K000009,Marcy,,Kaptur,,1946-06-17,OH,D,No,1983-01-03,36.5,306,15029
98,house,M000133,Edward,J.,Markey,,1946-07-11,MA,D,Yes,1983-01-03,36.5,347,14435
98,house,B000648,Douglas,Harry,Bosco,,1946-07-28,CA,D,No,1983-01-03,36.4,1022,15009
98,house,L000396,Thomas,Gilbert,Loeffler,,1946-08-01,TX,R,Yes,1983-01-03,36.4,1699,14645
98,house,B000657,Frederick,C.,Boucher,,1946-08-01,VA,D,No,1983-01-03,36.4,140,15010
98,house,T000034,Robert,Mooneyhan,Tallon,Jr.,1946-08-08,SC,D,No,1983-01-03,36.4,2216,15068
98,house,L000517,Daniel,E.,Lungren,,1946-09-22,CA,R,Yes,1983-01-03,36.3,341,14647
98,house,K000319,Peter,Houston,Kostmayer,,1946-09-27,PA,D,No,1983-01-03,36.3,1650,14431
98,house,D000294,Michael,,DeWine,,1947-01-05,OH,R,No,1983-01-03,36,33,15020
98,house,C000174,Thomas,Richard,Carper,,1947-01-23,DE,D,No,1983-01-03,35.9,18,15015
98,house,G000445,Judd,A.,Gregg,,1947-02-14,NH,R,Yes,1983-01-03,35.9,46,14826
98,house,S000663,Olympia,J.,Snowe,,1947-02-21,ME,R,Yes,1983-01-03,35.9,537,14661
98,house,B000997,John,Wiley,Bryant,,1947-02-22,TX,D,No,1983-01-03,35.9,1057,15013
98,house,S000136,Claudine,,Schneider,,1947-03-25,RI,R,Yes,1983-01-03,35.8,2100,14857
98,house,L000479,William,David,Lowery,,1947-05-02,CA,R,Yes,1983-01-03,35.7,1711,14839
98,house,B000204,Harry,Stephen,Bartlett,,1947-09-19,TX,R,No,1983-01-03,35.3,958,15002
98,house,F000059,Edward,Farrell,Feighan,,1947-10-22,OH,D,No,1983-01-03,35.2,1323,15024
98,house,R000229,William,Blaine,Richardson,,1947-11-15,NM,D,No,1983-01-03,35.1,2450,15055
98,house,D000064,Thomas,A.,Daschle,,1947-12-09,SD,D,Yes,1983-01-03,35.1,576,14617
98,house,W000654,Robert,E.,Wise,Jr.,1948-01-06,WV,D,No,1983-01-03,35,788,15077
98,house,G000321,Albert,Arnold,Gore,Jr.,1948-03-31,TN,D,Yes,1983-01-03,34.8,1409,14423
98,house,S000407,Gerald,Edward,Sikorski,,1948-04-26,MN,D,No,1983-01-03,34.7,2132,15059
98,house,G000120,Sam,,Gejdenson,,1948-05-20,CT,D,Yes,1983-01-03,34.6,584,14825
98,house,M000512,John,Rettie,McKernan,Jr.,1948-05-20,ME,R,No,1983-01-03,34.6,1797,15042
98,house,H000981,Duncan,L.,Hunter,,1948-05-31,CA,R,Yes,1983-01-03,34.6,287,14835
98,house,L000225,Richard,Henry,Lehman,,1948-07-20,CA,D,No,1983-01-03,34.5,1683,15032
98,house,S000477,James,Charles,Slattery,,1948-08-04,KS,D,No,1983-01-03,34.4,2143,15061
98,house,B000644,Robert,A.,Borski,,1948-10-20,PA,D,No,1983-01-03,34.2,560,15008
98,house,D000593,Royden,Patrick,Dyson,,1948-11-15,MD,D,Yes,1983-01-03,34.1,1271,14817
98,house,H000547,Dennis,Mark,Hertel,,1948-12-07,MI,D,Yes,1983-01-03,34.1,1513,14833
98,house,D000471,Thomas,Joseph,Downey,,1949-01-28,NY,D,Yes,1983-01-03,33.9,1254,14214
98,house,W000779,Ron,,Wyden,,1949-05-03,OR,D,Yes,1983-01-03,33.7,99,14871
98,house,R000011,Nick,J.,Rahall,II,1949-05-20,WV,D,Yes,1983-01-03,33.6,428,14448
98,house,M000432,Bob,,McEwen,,1950-01-12,OH,R,Yes,1983-01-03,33,1784,14844
98,house,M000398,David,Keith,McCurdy,,1950-03-30,OK,D,Yes,1983-01-03,32.8,1778,14843
98,house,E000031,Dennis,Edward,Eckart,,1950-04-06,OH,D,Yes,1983-01-03,32.7,1276,14818
98,house,T000053,Thomas,Joseph,Tauke,,1950-10-11,IA,R,Yes,1983-01-03,32.2,2219,14668
98,house,S001139,Michael,Lynn,Synar,,1950-10-17,OK,D,Yes,1983-01-03,32.2,2213,14667
98,house,S000148,Charles,E.,Schumer,,1950-11-23,NY,D,Yes,1983-01-03,32.1,85,14858
98,house,S000779,Harley,Orrin,Staggers,Jr.,1951-02-22,WV,D,No,1983-01-03,31.9,2380,15065
98,house,G000524,Steven,Craig,Gunderson,,1951-05-10,WI,R,Yes,1983-01-03,31.7,1438,14827
98,house,S000409,Mark,Deli,Siljander,,1951-06-11,MI,R,Yes,1983-01-03,31.6,2134,14872
98,house,E000250,Lane,A.,Evans,,1951-08-04,IL,D,No,1983-01-03,31.4,222,15023
98,house,T000317,Robert,,Torricelli,,1951-08-27,NJ,D,No,1983-01-03,31.4,651,15071
98,house,W000326,Alan,Dupree,Wheat,,1951-10-16,MO,D,No,1983-01-03,31.2,2313,15076
98,house,P000215,Timothy,Joseph,Penny,,1951-11-19,MN,D,No,1983-01-03,31.1,1947,15052
98,house,F000111,Jack,Milton,Fields,Jr.,1952-02-03,TX,R,Yes,1983-01-03,30.9,1331,14822
98,house,S000286,James,Michael,Shannon,,1952-04-04,MA,D,Yes,1983-01-03,30.7,2119,14658
98,house,K000016,John,R.,Kasich,,1952-05-13,OH,R,No,1983-01-03,30.6,603,15030
98,house,D000492,David,T.,Dreier,,1952-07-05,CA,R,Yes,1983-01-03,30.5,212,14813
98,house,W000237,John,Vincent,Weber,,1952-07-24,MN,R,Yes,1983-01-03,30.4,2305,14868
98,house,S000522,Christopher,H.,Smith,,1953-03-04,NJ,R,Yes,1983-01-03,29.8,477,14863
98,house,H000586,John,Patrick,Hiler,,1953-04-24,IN,R,Yes,1983-01-03,29.7,1521,14834
98,house,C000754,Jim,,Cooper,,1954-06-19,TN,D,No,1983-01-03,28.5,179,15019
98,house,P000229,Carl,Christopher,Perkins,,1954-08-06,KY,D,No,1983-01-03,28.4,1950,15228
98,senate,S000852,John,Cornelius,Stennis,,1901-08-03,MS,D,Yes,1983-01-03,81.4,2187,8883
98,senate,R000046,Jennings,,Randolph,,1902-03-08,WV,D,Yes,1983-01-03,80.8,1993,7722
98,senate,T000254,J.,Strom,Thurmond,,1902-12-05,SC,R,Yes,1983-01-03,80.1,650,9369
98,senate,B001077,Quentin,Northrup,Burdick,,1908-06-19,ND,D,Yes,1983-01-03,74.5,1065,1252
98,senate,G000267,Barry,Morris,Goldwater,,1909-01-01,AZ,R,Yes,1983-01-03,74,1406,3658
98,senate,J000013,Henry,Martin,Jackson,,1912-05-31,WA,D,Yes,1983-01-03,70.6,1574,4851
98,senate,S000776,Robert,Theodore,Stafford,,1913-08-08,VT,R,Yes,1983-01-03,69.4,2173,10562
98,senate,C000877,Alan,,Cranston,,1914-06-19,CA,D,Yes,1983-01-03,68.5,1188,12103
98,senate,P000553,William,,Proxmire,,1915-11-11,WI,D,Yes,1983-01-03,67.1,1980,7638
98,senate,M000250,Spark,Masayuki,Matsunaga,,1916-10-08,HI,D,Yes,1983-01-03,66.2,1758,10605
98,senate,M000678,Howard,Morton,Metzenbaum,,1917-06-04,OH,D,Yes,1983-01-03,65.6,1818,14073
98,senate,B001210,Robert,C.,Byrd,,1917-11-20,WV,D,Yes,1983-01-03,65.1,16,1366
98,senate,L000428,Russell,Billiu,Long,,1918-11-03,LA,D,Yes,1983-01-03,64.2,1704,5767
98,senate,P000193,Claiborne,de Borda,Pell,,1918-11-22,RI,D,Yes,1983-01-03,64.1,1945,10818
